lat_max,lon_max,lat_min,lon_min,route_id
45.723186,5.92972,45.642918,5.904963,02
45.692287,5.927317,45.676403,5.902413,03
45.704716,5.916798,45.643406,5.859543,DIM
45.71431,5.92708,45.647507,5.891416,10
45.704716,5.943589,45.65302,5.89123,11
45.70787,5.928866,45.615875,5.880482,12
45.710354,5.93334,45.627502,5.891239,13
45.741905,5.93839,45.715076,5.917485,14
45.720806,5.938032,45.675724,5.923559,15
45.754578,5.879902,45.592876,5.82058,16
45.655144,5.879902,45.592876,5.859543,17
45.68157,5.920315,45.594715,5.848846,18
45.741905,5.942973,45.666946,5.910847,19
45.70341,5.912472,45.6635,5.89148,20
45.755047,5.912472,45.6635,5.878193,21
45.708256,5.971007,45.666946,5.909837,22
45.707684,5.955568,45.69575,5.942794,23
45.74786,6.012444,45.72065,5.928816,24
45.736835,5.992064,45.712612,5.928816,25
45.723248,5.971007,45.701447,5.92972,26
45.720806,5.956475,45.69575,5.928816,27
45.74693,6.005758,45.666946,5.909837,28
45.71431,5.927544,45.685722,5.891299,29
45.786327,5.947101,45.692963,5.895995,31
46.206203,6.287635,46.1824,6.23299,T2
46.20084,6.246554,46.1824,6.19728,3
46.20439,6.249383,46.163425,6.187295,4
46.19887,6.352191,46.141907,6.231416,5
46.204403,6.262255,46.18269,6.19728,6
46.251427,6.328787,46.1824,6.241477,7
46.19887,6.318911,46.168777,6.23299,8
46.204403,6.262255,46.182396,6.19728,DA
46.182713,6.238851,46.159706,6.181938,LV4
46.251427,6.328787,46.206203,6.287635,LV3
46.229446,6.332258,46.18693,6.286327,LV1
46.20154,6.335297,46.162334,6.285456,LV2
46.19887,6.320495,46.141907,6.237043,CHAL
45.767771806771,5.0763390571,45.721123982577,4.862040055391,RXa10
45.7677503534,5.0763390571,45.721123982577,4.862040055391,RXr10
45.674268011415,4.816449671854,45.642065995956,4.791785048364,J2a30
45.674268011415,4.825983429436,45.638486923442,4.784458886036,J2r30
45.695263469872,4.95916006434,45.631798941763,4.932948345988,J3a33
45.695263469872,4.95916006434,45.631798941763,4.932948345988,J3r33
45.684582030533,4.95916006434,45.631798941763,4.932948345988,J3a15
45.684393003938,4.95916006434,45.631798941763,4.932948345988,J3r15
45.657865034039,5.034912954587,45.62886699864,4.932948345988,J4a7
45.657646984078,5.034860036259,45.628892038247,4.932948345988,J4r7
45.675087656384,4.826242940163,45.638486923442,4.770190945099,J6a20
45.675087656384,4.826242940163,45.638486923442,4.770768520354,J6r20
45.736231958756,5.016129041649,45.686699987727,4.93666595231,J8a20
45.736231958756,5.016129041649,45.686699987727,4.936752302391,J8r20
45.749685171665,4.827164619163,45.666488643143,4.79161792004,J10a18
45.749799146903,4.825678327286,45.666488643143,4.79161792004,J10r18
45.733611301761,4.904075995244,45.659963971269,4.812825354753,J11a29
45.728215968134,4.903903996734,45.639438985556,4.81597099428,J11r29
45.733611301761,4.812825354753,45.709853998741,4.742661683077,J12a7
45.674268011415,4.826242940163,45.638486923442,4.785086320794,J15a32
45.674268011415,4.825983429436,45.638486923442,4.799540065317,J15r32
45.733611301761,4.902451864048,45.660032450409,4.812825354753,J16a6
45.728215968134,4.903109482666,45.660627374654,4.81597099428,J16r6
45.731619968713,5.215798987752,45.687789997823,5.002524946725,J19a5
45.731766994782,5.215798987752,45.688065994723,5.001792445697,J19r5
45.709487022794,4.862493033752,45.697334958023,4.856886974487,J21a9
45.709487022794,4.862493033752,45.697334958023,4.856886974487,J21r9
45.714119997339,4.863758528804,45.697334958023,4.85492503036,J22a13
45.713821970456,4.86378832129,45.697334958023,4.855013034471,J22r13
45.760623003555,5.304568007968,45.563677036032,4.977399004936,J25a9
45.760684000632,5.304568007968,45.563677036032,4.977399004936,J25r9
45.725026986691,5.128153036432,45.675141986267,5.034939960223,J27a5
45.725026986691,5.128153036432,45.675068004955,5.034939960223,J27r5
45.693386213577,5.034270980813,45.641366011834,4.940360252902,J28a3
45.693386213577,5.034538992232,45.641139013044,4.940360252902,J28r3
45.781445576802,4.786142528257,45.765532742746,4.759528360597,J31a12
45.781445576802,4.786142528257,45.765532742746,4.759528360597,J31r12
45.838504960619,4.786923729788,45.780993395242,4.741670938469,J32a29
45.838504960619,4.786923729788,45.780993395242,4.741670938469,J32r29
45.817256030256,4.786923729788,45.780993395242,4.7530917078,J33a25
45.817256030256,4.786923729788,45.780993395242,4.7530917078,J33r25
45.843100399201,4.786923729788,45.792173728333,4.768583956527,J35a16
45.842994243555,4.786923729788,45.792173728333,4.768583956527,J35r16
45.822655104316,4.786923729788,45.792173728333,4.732741060898,J36a19
45.822655104316,4.786923729788,45.792173728333,4.733807019136,J36r19
45.815812021827,4.786142528257,45.776755988309,4.750673225256,J38a7
45.78334699378,4.786142528257,45.776602033636,4.766049445122,J38r7
45.730786016718,4.810818006984,45.716581013702,4.790082051845,J41a14
45.730842335627,4.81083308331,45.716581013702,4.790082051845,J41r14
45.811002385794,4.815884693453,45.786393033551,4.787342317793,J53a17
45.810180765065,4.815884693453,45.786332979963,4.787226666072,J53r17
45.824551446577,4.840602027209,45.794391731666,4.815884693453,J54a29
45.824670060037,4.840495203008,45.794391731666,4.815884693453,J54r29
45.807916996299,4.837405941543,45.794391731666,4.815884693453,J55a9
45.807651971356,4.837483979452,45.794391731666,4.815884693453,J55r9
45.830406550266,4.848547789918,45.794391731666,4.815884693453,J56a25
45.830553673338,4.848462158465,45.794391731666,4.815884693453,J56r25
45.825751071744,4.817720058788,45.794391731666,4.794512977391,J57a12
45.825751071744,4.817728061343,45.794391731666,4.794113958126,J57r12
45.861385036183,4.817413682486,45.794391731666,4.791555947826,J58a21
45.861385036183,4.817109162129,45.794391731666,4.791541004708,J58r21
45.852236401036,4.878041006385,45.768950149769,4.81851924019,J61a26
45.851883388643,4.878155043769,45.769223658137,4.816882017193,J61r26
45.819394694713,4.908532680018,45.779619911545,4.821625111276,J62a21
45.819397800915,4.908790306481,45.779588596474,4.821006210972,J62r21
45.835699831374,4.911536819799,45.773184019777,4.821625111276,J63a19
45.876899693167,4.854739005032,45.815067011262,4.824956947882,J70a20
45.876899693167,4.854726115521,45.815618987657,4.824956947882,J70r20
45.870413688706,4.854739005032,45.799331913518,4.819620704451,J71a53
45.870413688706,4.854726115521,45.799906969237,4.819667012526,J71r53
45.875783014314,4.845768060021,45.838005039624,4.824956947882,J72a30
45.875597019974,4.845761064025,45.838005039624,4.824956947882,J72r30
45.876899693167,4.878155043769,45.817876045221,4.842009341202,J73a32
45.876899693167,4.878041006385,45.817098834373,4.845761064025,J73r32
45.876899693167,4.876875839421,45.83555213998,4.842009341202,J74a24
45.876899693167,4.877236019518,45.835861033875,4.846660417135,J74r24
45.876899693167,4.861462043837,45.844210850045,4.842009341202,J75a13
45.876899693167,4.861462043837,45.844210850045,4.846660417135,J75r13
45.876899693167,4.877445047681,45.833764995287,4.842009341202,J76a17
45.876899693167,4.877419994376,45.833704981492,4.846660417135,J76r17
45.870413688706,4.842009341202,45.814325408898,4.742446994713,J77a14
45.869557017881,4.844680061366,45.814468450239,4.742264992415,J77r14
45.90340604082,4.845768060021,45.869335986715,4.828726024213,J78a35
45.904028020737,4.845768060021,45.869335986715,4.828843160903,J78r35
45.876899693167,4.878006048148,45.821815044426,4.847034969403,J79r16
45.851883388643,4.908532680018,45.818566493847,4.867783875612,J81a19
45.851883388643,4.908532680018,45.819394694713,4.867783875612,J81r19
45.76584202432,4.812606347713,45.753158980229,4.791640828145,J92a7
45.76584202432,4.812755055554,45.753158980229,4.791640828145,J92r7
45.756849866668,4.814565726136,45.728316811675,4.775170474464,J100a6
45.708130130807,4.872852781219,45.591072000898,4.759652011315,J111a24
45.709228885832,4.872822149541,45.591072000898,4.759652011315,J111r24
45.736231958756,5.016129041649,45.716724966202,4.977399004936,J120a8
45.736231958756,5.016129041649,45.716451036388,4.977058951419,J120r8
45.77254496934,5.016129041649,45.731784961858,4.961595813132,J121a36
45.788957482481,5.016129041649,45.731784961858,4.96078218497,J121r36
45.788957482481,5.018314480616,45.731784961858,4.99298421786,J122a27
45.78164802194,5.018964031469,45.731784961858,5.000641122294,J122r27
45.799905148575,5.059485594482,45.731784961858,5.012778044311,J123a11
45.799930475303,5.060297679861,45.731784961858,5.012778044311,J123r11
45.747000835881,5.016129041649,45.73576907128,4.923958735673,J125a24
45.747164977129,5.016129041649,45.736008994436,4.923785038755,J125r24
45.760623003555,5.128153036432,45.715183983482,5.012638015974,J126a7
45.760684000632,5.128153036432,45.714783011372,5.012638015974,J126r7
45.808084955073,5.088494058188,45.728884025801,5.012638015974,J127a11
45.808084955073,5.088494058188,45.728884025801,5.012638015974,J127r11
45.736231958756,5.04732194992,45.678626958928,5.004206977419,J128a2
45.736231958756,5.04732194992,45.678626958928,5.00374997601,J128r2
45.764503023427,5.075751990062,45.728884025801,5.012638015974,J129a7
45.764403965059,5.075805064886,45.728884025801,5.012638015974,J129r7
45.733611301761,4.853609455335,45.639611977155,4.812825354753,J13Aa6
45.728215968134,4.85345400833,45.639438985556,4.81597099428,J13Ar6
45.751720870363,5.020973948811,45.719687166356,4.876051983428,J130a10
45.751720870363,5.020931189339,45.719685333602,4.876051983428,J130r10
45.751720870363,4.917710357621,45.727601347785,4.876051983428,J132a24
45.751720870363,4.917539012075,45.727436404959,4.876051983428,J132r24
45.751720870363,4.962294001935,45.664089712293,4.873972299154,J133a22
45.751720870363,4.962542572337,45.66404685261,4.868614969732,J133r22
45.768710954659,5.009407061941,45.749604995138,4.876051983428,J135a26
45.788957482481,5.009169372259,45.749433007273,4.876051983428,J135r26
45.788957482481,4.996372397768,45.743416142036,4.873972299154,J136a32
45.771060371082,4.972344957245,45.743975159911,4.876051983428,J137a25
45.771182037079,4.971966050577,45.743705973499,4.876051983428,J137r25
45.794062014036,4.84359443654,45.791688525489,4.823536769515,J140a7
45.794248970968,4.843320065047,45.790428506422,4.821303032929,J140r7
45.823594995459,4.795784969253,45.770462160583,4.750525303831,J151a22
45.823761204048,4.795516960075,45.770462160583,4.750553972577,J151r22
45.777825003143,4.748607495848,45.759378891291,4.690772353607,J161a10
45.777803027487,4.748607495848,45.758211097268,4.689515027875,J161r10
45.76874527559,4.748607495848,45.737972450289,4.715764015234,J162a29
45.76874527559,4.748607495848,45.737804977281,4.715695022886,J162r29
45.76874527559,4.748607495848,45.758187446575,4.706196036184,J163a20
45.76874527559,4.748607495848,45.739262985861,4.721426554562,J164a22
45.76874527559,4.748607495848,45.709154337133,4.682002879835,J165a24
45.76874527559,4.748607495848,45.709279029321,4.682002879835,J165r24
45.76874527559,4.748607495848,45.719904311777,4.693642023856,J166a16
45.76874527559,4.748607495848,45.718697979855,4.693572002386,J166r16
45.76874527559,4.748607495848,45.740462991736,4.664030998084,J167a10
45.76874527559,4.748607495848,45.741671043656,4.664126955817,J167r10
45.76874527559,4.755833332671,45.747331484049,4.736033845878,J168a7
45.76874527559,4.756113737634,45.747359878561,4.722807214519,J168r7
45.76874527559,4.748607495848,45.72291402245,4.690650010854,J169a3
45.823594995459,4.759516643523,45.759519950648,4.750525303831,J171a23
45.823761204048,4.759873026453,45.759519950648,4.750553972577,J171r23
45.790359023395,4.78278743491,45.759519950648,4.759030492515,J172a23
45.790359023395,4.782717863242,45.759519950648,4.759030492515,J172r23
45.759519950648,4.759030492515,45.73421895608,4.711633048459,J173a18
45.759519950648,4.759030492515,45.733406117245,4.709836480195,J173r18
45.785517585581,4.775450143617,45.759519950648,4.759030492515,J174a18
45.785634209406,4.775565089771,45.759519950648,4.759030492515,J174r18
45.806915322112,4.764794706333,45.759519950648,4.7530917078,J176a9
45.806325019755,4.76483644453,45.759519950648,4.7530917078,J176r9
45.759519950648,4.759030492515,45.740462991736,4.690811977161,J177a4
45.759519950648,4.759030492515,45.741671043656,4.690650010854,J177r4
45.788899979671,4.790467978043,45.759519950648,4.759030492515,J178a4
45.788625037969,4.790043059629,45.759519950648,4.759030492515,J178r4
45.824670060037,4.840495203008,45.797817019137,4.794427310957,J181a20
45.824551446577,4.840602027209,45.798132031502,4.794427310957,J181r20
45.845685835851,4.848547789918,45.809202011599,4.794427310957,J182a18
45.845792029629,4.848462158465,45.809202011599,4.794427310957,J182r18
45.834697247442,4.797451029959,45.789411523947,4.771442967512,J183a23
45.834771341153,4.797138027103,45.789443001022,4.771404988714,J183r23
45.865716971471,4.794427310957,45.809202011599,4.742446994713,J184a13
45.864730030369,4.794427310957,45.809202011599,4.742264992415,J184r13
45.87592665718,4.838588172486,45.809202011599,4.791555947826,J185a8
45.875783014314,4.83847397268,45.809202011599,4.791541004708,J185r8
45.87123085538,4.794427310957,45.809202011599,4.748600163958,J186a13
45.871313833983,4.794427310957,45.809202011599,4.748088393727,J186r13
45.820355954186,4.827182304562,45.809202011599,4.794427310957,J187a8
45.820511981172,4.827181061627,45.809202011599,4.794427310957,J187r8
45.729579886981,4.887748644495,45.664944623727,4.853905034977,J190a21
45.729579886981,4.887478211638,45.664944623727,4.853905034977,J190r21
45.729579886981,4.957451889583,45.69007171571,4.853905034977,J192a30
45.729579886981,4.957509060728,45.690158048568,4.853905034977,J192r30
45.727842548385,5.034270980813,45.641366011834,4.851636637881,J195a3
45.727842548385,5.034538992232,45.641139013044,4.851636637881,J195r3
45.820028991164,4.820226038982,45.772429380423,4.808489031378,J200a2
45.82010901707,4.820387166886,45.772633962795,4.808662048344,J200r2
45.823684948121,4.907063117781,45.773184019777,4.821980021857,J201a22
45.801535153477,4.875395796285,45.773184019777,4.821980021857,J202a19
45.801500923845,4.874079043603,45.773184019777,4.821980021857,J202r19
45.801096074885,4.860194033355,45.773184019777,4.821980021857,J203a17
45.800725494477,4.860831608788,45.773184019777,4.821980021857,J203r17
45.825751071744,4.820226038982,45.772429380423,4.794089656277,J204a20
45.825751071744,4.820226038982,45.772633962795,4.794113958126,J204r20
45.801456999428,4.862161961713,45.773184019777,4.821980021857,J205a7
45.801382768272,4.862092530147,45.773184019777,4.821980021857,J205r7
45.797016663695,4.843219733035,45.773184019777,4.821980021857,J206a6
45.797277824122,4.843617697061,45.773184019777,4.821980021857,J206r6
45.814473001455,4.820939053728,45.772429380423,4.813249051422,J207a7
45.814564258283,4.82109297637,45.772633962795,4.813293995901,J207r7
45.824670060037,4.840157170751,45.772429380423,4.813249051422,J208a6
45.824670060037,4.840157170751,45.772633962795,4.813293995901,J208r6
45.80520534496,4.853400420238,45.773184019777,4.821980021857,J209a2
45.805432020421,4.853720978359,45.773184019777,4.821980021857,J209r2
45.741089037752,4.77587602559,45.730246969445,4.739510489934,J211a19
45.740542028732,4.77529082635,45.730246969445,4.739510489934,J211r19
45.750474038721,4.77587602559,45.741089037752,4.753860294756,J212a18
45.750503031221,4.774173956176,45.740542028732,4.753860294756,J212r18
45.705404881282,4.88200103174,45.688421297988,4.871469072594,J221a6
45.705621871463,4.881673031947,45.688392865771,4.871223215522,J221r6
45.81429395681,4.827164619163,45.749685171665,4.770146370305,J231a11
45.81429395681,4.825678327286,45.749799146903,4.770146370305,J231r11
45.937200881386,4.835194975368,45.838005039624,4.785263764935,J241a19
45.937200881386,4.835057630231,45.838005039624,4.785263764935,J241r19
45.937200881386,4.838506957032,45.876336045702,4.785263764935,J242a13
45.937200881386,4.837777373532,45.878213031611,4.785263764935,J242r13
45.937200881386,4.845042959663,45.882915986032,4.785263764935,J243a4
45.937200881386,4.845104403208,45.882710929334,4.785263764935,J243r4
45.937200881386,4.787087038751,45.911420031954,4.774961560072,J244a2
45.937200881386,4.787634962182,45.911327994378,4.774914914423,J244r2
45.741967932359,5.151404952338,45.62853399595,4.962759145439,J251a7
45.741913982361,5.151404952338,45.62853399595,4.962702597671,J251r7
45.808084955073,5.151404952338,45.62853399595,4.998229016835,J252a7
45.808084955073,5.151404952338,45.62853399595,4.99678816229,J252r7
45.70605400127,5.151404952338,45.62853399595,4.957509060728,J253a7
45.705916991605,5.151404952338,45.62853399595,4.957451889583,J253r7
45.660268014786,5.151404952338,45.62853399595,4.976201971859,J254a6
45.660309996657,5.151404952338,45.62853399595,4.976193986372,J254r6
45.71224954351,4.867145048688,45.681425021234,4.798227685701,J260a14
45.710777129226,4.867145048688,45.681425021234,4.798227685701,J260r14
45.71224954351,4.809485758176,45.649871964304,4.787596194422,J261a27
45.710777129226,4.809485758176,45.649395654338,4.787645901601,J261r27
45.71224954351,4.860769983056,45.675082978252,4.798227685701,J262a28
45.710777129226,4.861430153034,45.639438985556,4.798227685701,J262r28
45.71224954351,4.861478582528,45.639438985556,4.798227685701,J263a26
45.710777129226,4.861430153034,45.639438985556,4.798227685701,J263r26
45.71224954351,4.825600234174,45.642034960494,4.785086320794,J264a19
45.712892973126,4.825549329165,45.642065995956,4.784458886036,J264r19
45.71224954351,4.826242940163,45.638486923442,4.794905716074,J266a23
45.710777129226,4.825983429436,45.638486923442,4.798227685701,J266r23
45.713821970456,4.857949809539,45.697775201043,4.798227685701,J267a20
45.714119997339,4.85811964809,45.697380790994,4.798227685701,J267r20
45.721651509606,4.809485758176,45.709853998741,4.742661683077,J268a11
45.721651509606,4.809485758176,45.698965157624,4.740042362315,J268r11
45.716919054904,4.809485758176,45.698652411098,4.739941636982,J269a10
45.716983118067,4.809485758176,45.698965157624,4.740042362315,J269r10
45.817015975582,4.722915207505,45.801745910452,4.666301253481,J271a10
45.817046980977,4.723307227137,45.801693319131,4.666301253481,J271r10
45.817015975582,4.722915207505,45.811456970853,4.666301253481,J272a8
45.817046980977,4.723307227137,45.811412983152,4.666301253481,J272r8
45.733611301761,4.812825354753,45.698652411098,4.73831035516,J282a5
45.724388023628,4.811008944881,45.698965157624,4.740042362315,J282r5
45.799905148575,5.059485594482,45.763987395371,4.96078218497,J291a20
45.799930475303,5.060297679861,45.763884703079,4.961966744135,J291r20
45.808084955073,5.088494058188,45.758066037333,4.974855050806,J293a8
45.808084955073,5.088494058188,45.758037965699,4.974089046124,J293r8
45.772365034258,5.009307984612,45.716724966202,4.974855050806,J294a4
45.77254496934,5.020973948811,45.716451036388,4.974089046124,J294r4
45.772365034258,5.020931189339,45.727990005533,4.974855050806,J295a2
45.77254496934,5.020973948811,45.727952025235,4.974089046124,J295r1
45.772365034258,5.020931189339,45.727990005533,4.974855050806,J295a1
45.772365034258,5.007548161886,45.730117834255,4.974855050806,J296a1
45.77254496934,5.020973948811,45.716724966202,4.974089046124,J296r1
45.82150969186,4.774490855738,45.769464515928,4.7510908902,J301a24
45.821774494745,4.774490855738,45.769464515928,4.751334253681,J301r24
45.810180765065,4.799901976347,45.769464515928,4.774490855738,J302a26
45.811002385794,4.799901976347,45.769464515928,4.774490855738,J302r26
45.835901999906,4.78278743491,45.769464515928,4.746238956448,J303a28
45.835901999906,4.782717863242,45.769464515928,4.746238956448,J303r28
45.811571899204,4.774490855738,45.769464515928,4.718218589896,J304a18
45.811589066963,4.774490855738,45.769464515928,4.718257947542,J304r18
45.817046980977,4.774490855738,45.765429961955,4.70496098969,J305a19
45.817015975582,4.774490855738,45.765830003302,4.705672014821,J305r19
45.864730030369,4.788989506749,45.769464515928,4.732892978525,J306a11
45.865716971471,4.789130062445,45.769464515928,4.733737013072,J306r11
45.856037649281,4.878126002373,45.830701957364,4.851581098879,J311a15
45.856269391737,4.878006048148,45.830701957364,4.851581098879,J311r15
45.876349164146,4.851581098879,45.830701957364,4.824956947882,J313a16
45.87648176107,4.851581098879,45.830701957364,4.824956947882,J313r16
45.847297982831,4.878155043769,45.830701957364,4.848355062498,J314a13
45.847335962762,4.878041006385,45.830701957364,4.847192959812,J314r13
45.830701957364,4.851581098879,45.807916996299,4.828675140302,J315a24
45.830701957364,4.851581098879,45.807651971356,4.828675140302,J315r24
45.799905148575,5.059485594482,45.763706981295,5.015627022666,J321a23
45.799930475303,5.060297679861,45.763706981295,5.015627022666,J321r23
45.788957482481,5.015627022666,45.763706981295,4.989588482618,J322a4
45.788957482481,5.015627022666,45.763706981295,4.990865977884,J322r4
45.742099793901,4.977001672689,45.738072974549,4.922093032664,J331a11
45.747136276587,4.971795985003,45.738072974549,4.922093032664,J332a4
45.73747128724,5.128153036432,45.675141986267,4.917710357621,J333a6
45.73747128724,5.128153036432,45.675068004955,4.917539012075,J333r6
45.721949270343,4.704050596153,45.679428958874,4.640647363352,J341a14
45.721949270343,4.704050596153,45.679472015259,4.640647363352,J341r14
45.751117825549,4.706087611716,45.721949270343,4.664030998084,J343a10
45.751152982625,4.706127696874,45.721949270343,4.664126955817,J343r10
45.760800379054,4.706196036184,45.721949270343,4.691184720909,J344a4
45.760848010009,4.705726022584,45.721949270343,4.691863032032,J344r4
45.766757667253,4.733820368453,45.731820206704,4.661327297629,J351a13
45.766757667253,4.733820368453,45.731800891289,4.661390743359,J351r13
45.732662652814,4.751918739326,45.700636197389,4.661390743359,J352a17
45.73421895608,4.752507890255,45.70059650658,4.661327297629,J352r17
45.74736421178,4.729221250381,45.731800891289,4.661390743359,J353a12
45.747329944045,4.728821120114,45.731820206704,4.661327297629,J353r12
45.731800891289,4.693642023856,45.678652452871,4.640647363352,J354a16
45.731820206704,4.693642023856,45.678652452871,4.640647363352,J354r16
45.757486430785,4.724119589301,45.731820206704,4.661327297629,J355a2
45.758433711326,4.722746228111,45.731820206704,4.661327297629,J355r2
45.790121081125,4.708514693369,45.731800891289,4.661390743359,J356a10
45.790081853798,4.708667395057,45.731820206704,4.661327297629,J356r10
45.747401034661,4.756782043563,45.731800891289,4.661390743359,J357a9
45.747351083419,4.755833332671,45.731820206704,4.661327297629,J357r9
45.778583372084,4.702048430284,45.731800891289,4.661390743359,J358a8
45.778450996269,4.701624032661,45.731820206704,4.661327297629,J358r8
45.748512240225,4.703354245876,45.722971961399,4.661327297629,J359a3
45.748490511762,4.703434025706,45.722874966269,4.661390743359,J359r3
45.785894649015,4.726391273258,45.740462991736,4.690811977161,J361a9
45.786034994332,4.726391273258,45.741671043656,4.690650010854,J361r9
45.790121081125,4.726391273258,45.745250956402,4.690772353607,J363a11
45.790081853798,4.726391273258,45.745250956402,4.689515027875,J363r11
45.790121081125,4.726391273258,45.745250956402,4.702439048577,J364a5
45.790081853798,4.726391273258,45.745250956402,4.702766950308,J364r5
45.864730030369,4.744253413093,45.839495518242,4.714513956856,J370a2
45.864730030369,4.744253413093,45.839495518242,4.714513956856,J370r2
45.85962595698,4.717945003558,45.815643038487,4.714513956856,J371a1
45.85962595698,4.717649026176,45.815431037236,4.714513956856,J371r1
45.778535978494,4.869017839753,45.727440984918,4.823613404501,J390a17
45.778699963554,4.869022420602,45.727440984918,4.823613404501,J390r17
45.772365034258,4.974855050806,45.727578007184,4.823726011274,J391a36
45.77254496934,4.974089046124,45.727440984918,4.823613404501,J391r36
45.819394694713,4.908532680018,45.727440984918,4.823613404501,J392a25
45.819397800915,4.908790306481,45.727440984918,4.823613404501,J392r25
45.820355954186,4.846116037488,45.727440984918,4.787226666072,J393a36
45.820511981172,4.846818011139,45.727578007184,4.787342317793,J393r36
45.773139413725,4.859150219666,45.727440984918,4.823613404501,J394a24
45.773248545171,4.859456166036,45.726584957467,4.824267958655,J394r24
45.775759891143,4.833258091754,45.727440984918,4.739510489934,J395a25
45.77566796134,4.833120873359,45.727578007184,4.739510489934,J395r25
45.729618001138,4.941990985648,45.67547001314,4.823726011274,J396a34
45.727440984918,4.942209134011,45.67547001314,4.823613404501,J396r34
45.776671973158,4.890036181988,45.727440984918,4.823613404501,J397a35
45.776671973158,4.890036181988,45.727440984918,4.823613404501,J397r35
45.73581500766,4.823613404501,45.718332974826,4.788708552304,J398a32
45.735835026389,4.823613404501,45.718159025978,4.786205013441,J398r32
45.727440984918,4.823613404501,45.644217578367,4.781847043061,J399a11
45.726584957467,4.824267958655,45.643609018442,4.781735955861,J399r11
45.784008985103,4.768849946295,45.758957983304,4.717899623409,J412a11
45.784008985103,4.768386959688,45.758851988662,4.717899623409,J412r11
45.789258359037,4.768849946295,45.758957983304,4.742317939988,J413a8
45.817015975582,4.768386959688,45.758851988662,4.705672014821,J413r8
45.688528917563,4.826242940163,45.638486923442,4.786410007912,J441a30
45.688528917563,4.825983429436,45.638486923442,4.784858918669,J441r30
45.710829321593,4.79161792004,45.666488643143,4.640647363352,J442a11
45.710901261097,4.79161792004,45.666488643143,4.640647363352,J442r11
45.709785071844,4.794952352024,45.694860172252,4.779171718512,J451a11
45.709785071844,4.794750909759,45.694844717453,4.779171718512,J451r11
45.709785071844,4.794952352024,45.694860172252,4.779171718512,J451a10
45.709785071844,4.794750909759,45.694844717453,4.779171718512,J451r10
45.700685973861,4.79560881332,45.694473220652,4.778813762947,J461a8
45.701737770555,4.796079696135,45.694473220652,4.778813762947,J461r8
45.85140265366,5.066702470507,45.791344805441,5.047331945985,J471a12
45.85140265366,5.066702470507,45.7908443687,5.046969037891,J471r12
45.85140265366,5.087272066136,45.7493040337,5.066702470507,J472a2
45.851410083175,5.087272066136,45.749052021462,5.066767252025,J472r2
45.648390977725,4.864729903618,45.63487149062,4.837606024972,J481a10
45.648390977725,4.864729903618,45.63487149062,4.837606024972,J481r10
45.697892851011,4.686149289141,45.657577961493,4.554118963509,J501a5
45.697731253029,4.686129550766,45.657577961493,4.554118963509,J501r5
45.682986944836,4.640647363352,45.657577961493,4.554118963509,J502a5
45.682986944836,4.640647363352,45.657577961493,4.554118963509,J502r5
45.718397958769,4.694412996376,45.657577961493,4.554118963509,J503a9
45.718697979855,4.693572002386,45.657577961493,4.554118963509,J503r9
45.680662910593,4.658439651635,45.657577961493,4.554118963509,J504a16
45.682986944836,4.658358510034,45.657577961493,4.554118963509,J504r16
45.719904311777,4.693642023856,45.629982956742,4.456657039412,J511a16
45.719904311777,4.693642023856,45.629982956742,4.456657039412,J511r16
45.697743999671,4.676132998615,45.629982956742,4.456657039412,J512a11
45.697743999671,4.676132998615,45.629982956742,4.456657039412,J512r11
45.697743999671,4.676132998615,45.629982956742,4.456657039412,J512a9
45.697743999671,4.676132998615,45.629982956742,4.456657039412,J512r9
45.864730030369,4.786923729788,45.792173728333,4.732892978525,J521a5
45.865716971471,4.786923729788,45.792173728333,4.733737013072,J521r5
45.817046980977,4.759030492515,45.759519950648,4.70496098969,J538a6
45.817015975582,4.759030492515,45.759519950648,4.705672014821,J538r6
45.779335014261,4.92164866622,45.769932949897,4.903709953677,J541a6
45.779335014261,4.92164866622,45.769932949897,4.903709953677,J541r6
45.937716957291,4.847034969403,45.869335986715,4.748754036522,J551a7
45.9379280025,4.845817003003,45.869608987834,4.748839988214,J551r7
45.914289032183,4.847034969403,45.869335986715,4.776830069654,J552a2
45.914762975732,4.845817003003,45.869608987834,4.77721391128,J552r2
45.81955339808,4.818996962655,45.762677974452,4.796703009384,J561a5
45.819855975182,4.818996962655,45.763048996672,4.796686947609,J561r5
45.822726347257,4.813470992193,45.762677974452,4.750553972577,J562a8
45.823052958577,4.81310806045,45.763048996672,4.750525303831,J562r8
45.778648842433,5.018049069211,45.763884703079,4.996019573423,J571a4
45.778695640657,5.017974160541,45.763884703079,4.996019573423,J571r4
45.781464030612,4.903702602221,45.771670930826,4.879916058855,J581a3
45.781951823984,4.904772525092,45.771169388016,4.879916058855,J581r3
45.781805608414,4.903702602221,45.771670930826,4.879916058855,J581a2
45.781951823984,4.904772525092,45.771169388016,4.879916058855,J581r2
45.712119966398,4.747797168964,45.683470735469,4.663003491616,J591a2
45.712139882333,4.747708104136,45.683574959271,4.663003491616,J591r2
45.688528917563,4.786410007912,45.679111423193,4.658358510034,J603a1
45.688528917563,4.786410007912,45.679208748642,4.658439651635,J603r1
45.760824027282,5.020973948811,45.719687166356,4.983144989718,J611a2
45.760824027282,5.020931189339,45.719687166356,4.983049000864,J611r2
45.834739030909,4.792357962578,45.774733135375,4.748888270789,J621a6
45.834739030909,4.792357962578,45.774733135375,4.748888270789,J621r6
